~-4~900~Інгулецькі РЕМ~Iншi~с. Карпівка вул. Центральна    233~КТП-864~Офіс~~0~0~0~0077869~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~115610~48~Абонент~0,4~~~~~~86,64~~~~~~~~01.01.2017~~16~~0~~~~~~~~~Жирій О.В., ~31~PC010431
~-3~80000001~Церква Святого Миколая Угодника~Iншi~м. Кривий Ріг вул. Гірників     46~ТП-858~Церква Святого  Миколая Угодника~~0~0~0~04845~Дельта 8010-08~6320~электронный~Трехфазный~6~10~1,0~1~114753~63~Абонент~0,4~~~~~~113,72~~~~~~~~01.10.2015~01.12.2005~16~01.12.2021~0~~~~~~~~~Жирій О.В., ~31~PC010431
~-2~80000002~ФО Калюжна М.О.~Iншi~м. Кривий Ріг вул. Олександра Станкова      9-б~РП-28~ФОП Калюжна М.О.~~0~0~0~0014723~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~114770~60~Абонент~0,4~~~~~~108,30~~~~~~~~01.10.2015~01.03.2009~16~01.03.2025~0~~~~~~~~~Жирій О.В., ~31~PC010431
~-1~80000003~СТ Забудівник~Iншi~~КТП-862~СТ Забудівник~~0~0~0~0524068~НІК 2301АП2~6371~электронный~Трехфазный~6~5~1,0~1~114776~16~Абонент~0,4~~~~~~28,88~~~~~~~Установлен~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~0~80000004~ФОП Гробовий  В.Г.~Iншi~м. Кривий Ріг вул. Жовтонога     51-А~КТП-81~Склад~~0~0~0~8422204~НІК2303L АП3 1000МСЕ~6456~электронный~Трехфазный~6~5~1~1~106050~8~Абонент~0,4~~~~~~14,44~~~~~~~~25.06.2017~01.10.2016~16~01.10.2032~0~~~~~~~~~Жирій О.В., ~31~PC010431
~1~80000005~ФОП Спіріч С.В.~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~Майстерня~~0~0~0~126727~ЛЕ 1101~7093~электронный~Однофазный~6~10~1~1~116345~2~Абонент~0,4~~~~~~3,61~~~~~~~~01.10.2015~01.01.2015~6~01.01.2021~0~~~~~~~~~Жирій О.В., ~31~PC010431
~2~80000006~ФОП Кривенко А.В.~Iншi~м. Кривий Ріг пр-т Перемоги     47-а~ТП-859~автостоянка~~0~0~0~6141823~ЛТЕ-1.03~7111~электронный~Трехфазный~6~10~1~1~105971~10~Абонент~0,4~~~~~~18,05~~~~~~~Установлен~17.05.2018~01.11.2006~16~01.11.2022~0~~~~~~~~~Жирій О.В., ~31~PC010431
~3~80000007~ФОП Басов І.А.~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~ФОП Басов І.А.~~0~0~0~7407886~ЛТЕ-1.03~7111~электронный~Трехфазный~6~10~1~1~114715~9~Абонент~0,4~~~~~~16,25~~~~~~~~25.11.2015~01.03.2008~16~01.03.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~4~80000008~ТОВ "НВП "Геоаспект""~Iншi~м. Кривий Ріг вул. Олександра Станкова     14-А~КТП-потр. (Геоаспект)~ТОВ "НВП "Геоаспект"~Отключен~1~0~1~0027852~НІК 2303АРП1~6378~электронный~Трехфазный~6~5~1,0~1~115627~92~Абонент~0,4~Т-0,66 150/5~30~~11805,11172,11673~Абонент~166,06~~~~~~~~01.01.2017~~16~~0~~~~~~~~~Жирій О.В., ~31~PC010431
~5~80000009~ФОП Дем`яненко З.А.~Iншi~м. Кривий Ріг вул. Недєліна     27~ТП-852~ФОП Дем`яненко З.А.~~0~0~0~6297409~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~106054~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~01.09.2013~16~01.09.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~6~80000010~ФОП Бражнік С.Г.~Iншi~м. Кривий Ріг пр-т Перемоги     41-А~ТП-855~ФОП Бражнік С.Г.~~0~0~0~0505577~ЛТЕ-1.03~7111~электронный~Трехфазный~6~10~1~1~106019~25~Абонент~0,4~~~~~~45,13~~~~~~~~01.10.2015~01.03.2005~16~01.03.2021~0~~~~~~~~~Жирій О.В., ~31~PC010431
~7~80000011~ФОП Лубенський Л.Т.~Iншi~м. Кривий Ріг вул. Олександра Станкова     13-А~ТП-857~ФОП Лубенський~~0~0~0~7671620~НІК 2301АП1~6370~электронный~Трехфазный~6~5~1,0~1~115004~40~Абонент~0,4~~~~~~72,20~~~~~~~~25.05.2016~16.04.2015~16~16.04.2031~0~~~~~~~~~Жирій О.В., ~31~PC010431
~8~80000012~ФОП Лузан О.М.~Iншi~м. Кривий Ріг пр-т Перемоги     46-А~ТП-851~ФОП Лузан О.М.~~0~0~0~0854779~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~114922~2~Абонент~0,4~~~~~~3,61~~~~~~~~30.05.2016~01.09.2008~16~01.09.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~9~80000013~КТ "СиМФА"~Iншi~м. Кривий Ріг пр-т Перемоги     31~ТП-856~КТ "СиМФА"~~0~0~0~0645288~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115009~35~Абонент~0,4~~~~~~63,18~~~~~~~Установлен~30.05.2016~01.03.2013~16~01.03.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~10~80000014~ПрАТ "ВО "Стальканат-Сілур"~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~Опорний пункт обслуговування ліфтів~~0~0~0~0258437~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~106015~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~27.08.2014~16~27.08.2030~0~~~~~~~~~Жирій О.В., ~31~PC010431
~11~80000015~ФОП Чайко В.О.~Iншi~м. Кривий Ріг вул. Олександра Станкова      5-А~ТП-848~ФОП Чайко В.О.~~0~0~0~0250287~НІК 2301АП1~6370~электронный~Трехфазный~6~5~1,0~1~114907~31~Абонент~0,4~~~~~~56,41~~~~~~~~01.10.2015~01.03.2014~16~01.03.2030~0~~~~~~~~~Жирій О.В., ~31~PC010431
~12~80000015~ФОП Чайко В.О.~Iншi~м. Кривий Ріг вул. Олександра Станкова      5-А~ТП-848~ФОП Чайко В.О.~~0~0~0~0256361~НІК 2301АП1~6370~электронный~Трехфазный~6~5~1,0~1~114902~31~Абонент~0,4~~~~~~56,41~~~~~~~~01.10.2015~01.06.2014~16~01.06.2030~0~~~~~~~~~Жирій О.В., ~31~PC010431
~13~80000016~ФОП Вовченко О.В.~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~ФОП Вовченко О.В.~~0~0~0~0512342~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~114912~12~Абонент~0,4~~~~~~21,66~~~~~~~Установлен~01.10.2015~30.05.2016~16~30.05.2032~0~~~~~~~~~Жирій О.В., ~31~PC010431
~14~80000017~ФОП Гнатюк Т.О.~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~ФОП Гнатюк Т.О.~~0~0~0~0571424~СОЭ-1.02/2~6426~электронный~Однофазный~5~10~1~1~114917~4~Абонент~0,4~~~~~~7,22~~~~~~~Установлен~30.05.2016~01.08.2005~16~01.08.2021~0~~~~~~~~~Жирій О.В., ~31~PC010431
~15~80000018~ФОП Солтис Ю.Г.~Iншi~м. Кривий Ріг вул. Каткова     67~ТП-848~НІК 2301АП3 магазин МАЯК~~0~0~0~0645211~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~106009~25~Абонент~0,4~~~~~~45,13~~~~~~~Установлен~02.10.2019~01.01.2013~16~01.01.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~16~80000018~ФОП Солтис Ю.Г.~Iншi~м. Кривий Ріг вул. Каткова     67~ТП-848~НІК 2303 АRP 3T1000MC.11 Маяк~~0~0~0~10612085~НІК 2303 ARP 3T1000.MC11~6514~электронный~Трехфазный~6~5~1~2~106004~25~Абонент~0,4~~~~~~45,13~~~~~~~~10.07.2019~01.01.2019~10~01.01.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~17~80000018~ФОП Солтис Ю.Г.~Iншi~с. Карпівка вул. Центральна    233~КТП-864~Картоплесховище~~0~0~0~25563~Дельта 8010~10635~электронный~Трехфазный~6~10~1~1~106000~50~Абонент~0,4~~~~~~90,43~~~~~~~~02.01.2017~01.09.2016~6~01.09.2022~0~~~~~~~~~Жирій О.В., ~31~PC010431
~18~80000019~ФОП Станкова О.В.~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~Строймаркет~~0~0~0~0085351~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~114622~34~Абонент~0,4~~~~~~61,37~~~~~~~Установлен~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~19~80000019~ФОП Станкова О.В.~Iншi~м. Кривий Ріг пр-т Перемоги     43~ТП-856~Міленіум~~0~0~0~0534930~ЛТЕ-1.03~7111~электронный~Трехфазный~6~10~1~1~114626~16~Абонент~0,4~~~~~~28,88~~~~~~~~30.05.2016~01.03.2006~16~01.03.2022~0~~~~~~~~~Жирій О.В., ~31~PC010431
~20~80000020~ФОП Шугай Л.І.~Iншi~м. Кривий Ріг пр-т Перемоги     53~ТП-857~Магазин~~0~0~0~8049000~НІК 2303АРП3Т~6384~электронный~Трехфазный~6~5~1,0~12~114995~27~Абонент~0,4~~~~~~48,74~~~~~~~~02.01.2017~01.12.2015~16~01.12.2031~0~~~~~~~~~Жирій О.В., ~31~PC010431
~21~80000021~ТОВ "Електрон-Сервіс"~Iншi~~ТП-855~Магістральний вузол телемережі~~0~0~0~3592430~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~115014~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~01.09.2011~16~01.09.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~22~80000022~ПП "ТЕЛЕ-КОМ"~Iншi~~ТП-854~ПП "ТЕЛЕ-КОМ"~~0~0~0~1133143~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~114986~3~Абонент~0,4~~~~~~4,51~~~~~~~Установлен~01.10.2015~01.06.2009~16~01.06.2025~0~~~~~~~~~Жирій О.В., ~31~PC010431
~23~80000022~ПП "ТЕЛЕ-КОМ"~Iншi~~ТП-855~ПП "ТЕЛЕ-КОМ"~~0~0~0~1139593~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~114991~3~Абонент~0,4~~~~~~4,51~~~~~~~~01.10.2015~01.06.2009~16~01.06.2025~0~~~~~~~~~Жирій О.В., ~31~PC010431
~24~80000023~ТОВ "Монолітобетон"~Промисловiсть~м. Кривий Ріг вул. Олександра Станкова     11~ПС №47~LZQM 321.02.534 ком 6~Отключен~1~0~1~231045~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~114956~250~Абонент~6,0~ТПЛ-10 300/5~60~23.06.2014~69651;77055~Абонент~18,06~16,61~НТМИ-6-66 6000/100~60~06.05.2014~~РЕС~~23.03.2020~01.09.2018~6~01.09.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~25~80000023~ТОВ "Монолітобетон"~Промисловiсть~м. Кривий Ріг вул. Олександра Станкова     11~ПС №47~ТОВ "Монолітобетон" Ф-17~Отключен~1~0~1~243553~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~114961~250~Абонент~6,0~ТПЛ-10 300/5~60~08.07.2015~77092;77007~Абонент~18,06~16,61~НТМИ-6-66 6000/100~60~11.07.2014~441~РЕС~~01.01.2017~01.09.2016~6~01.09.2022~0~~~~~~~~~Жирій О.В., ~31~PC010431
~26~80000025~ТОВ "АЛКЕЯ"~Сiльське господарство~с. Карпівка вул. Центральна    189~ПС №47~ТОВ АЛКЕЯ LZQM 321.02.534~~0~0~0~276718~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~114949~662~Абонент~6,0~ТПЛ-10 75/5~15~01.05.2019~313;291~Абонент~47,86~~НТМИ-6-66 6000/100~60~~2754~Абонент~~02.08.2019~01.04.2019~6~01.04.2025~0~~~~~~~~~Жирій О.В., ~31~PC010431
~27~80000026~ТОВ "Криворізький хлібозавод №1"~Промисловiсть~м. Кривий Ріг вул. Гірників     17~ПС-50~ТОВ "Криворізький хлібозавод №1" ком. 25~~0~0~0~01030318~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~115071~270~Абонент~6,0~ТПЛ-10 50/5~10~21.04.2015~2605;  819~Абонент~19,51~2,56~НТМИ-6-66 6000/100~60~16.02.2014~1158~РЕС~Установлен~01.10.2015~01.12.2018~6~01.12.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~28~80000026~ТОВ "Криворізький хлібозавод №1"~Промисловiсть~м. Кривий Ріг вул. Гірників     17~ПС-50~ТОВ "Криворізький хлібозавод №1" ком. 32~~0~0~0~01030321~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~115076~270~Абонент~6,0~ТПЛ-10 50/5~10~30.07.2014~49459;  896~Абонент~19,51~2,56~НТМИ-6-66 6000/100~60~01.01.2014~915~РЕС~~30.01.2020~01.12.2018~6~01.12.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~29~80000027~ФОП Заверталюк Д.В.~Iншi~м. Кривий Ріг вул. Гірників     13~ПС №50~ФОП Заверталюк Д.В. НІК 2303 АРТ2Т~~0~0~0~0174244~НІК 2303 АРТ2Т~6334~электронный~Трехфазный~6~5~1,0~12~114939~70~Абонент~10,0~ТПЛ-10 50/5~10~01.07.2016~37983;37531~Абонент~5,06~9,89~НТМИ-10-66 10000/100~100~21.01.2014~28716~РЕС~~01.10.2015~19.09.2013~16~19.09.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~30~80000027~ФОП Заверталюк Д.В.~Iншi~м. Кривий Ріг вул. Гірників     13~ПС №50~НІК 2303 ART.1000 МС ф.20~~0~0~0~10654666~НІК 2303 АРТ 1000 МС.11~120007~электронный~Трехфазный~6~5~1~3~114933~70~Абонент~10,0~ТПЛ-10 50/5~10~01.07.2016~37551;37285~Абонент~5,06~9,89~НТМИ-10-66 10000/100~100~26.04.2012~30611~РЕС~~26.03.2020~01.01.2019~16~01.01.2035~0~~~~~~~~~Жирій О.В., ~31~PC010431
~31~80000029~ФОП Саковська Н.І.~Iншi~с. Карпівка вул. Центральна    207~ТП-потр. (ПП Саковский)~ПП Саковський~~0~0~0~0467126~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115820~8~Абонент~0,4~~~~~~13,54~~~~~~~~01.01.2017~01.11.2010~16~01.11.2026~0~~~~~~~~~Жирій О.В., ~31~PC010431
~32~80000030~ПАТ "Промінвестбанк"~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~ПАТ "Промінвест банк"~Отключен~1~0~1~0284837~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115053~15~Абонент~0,4~~~~~~27,08~~~~~~~~01.10.2015~11.12.2014~16~11.12.2030~0~~~~~~~~~Жирій О.В., ~31~PC010431
~33~80000031~Виконком Широківської сселищної ради~Районний бюджет~с. Широка дача вул. Вишнева      6~ТП-39~НІК2303 АП 3Т~~0~0~0~0121280~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~114981~12~Абонент~0,4~~~~~~21,66~~~~~~~~01.08.2018~01.03.2015~16~01.03.2031~0~~~~~~~~~Жирій О.В., ~31~PC010431
~34~80000032~ФОП Дуч В.М.~Iншi~м. Кривий Ріг вул. Недєліна     43~ТП-854~ФОП ДУЧ В.М. РБ-10~~0~0~0~01356709~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~114970~73~Абонент~0,4~Т-0,66 300/5~60~13.03.2020~072796; 072795; 072821~Абонент~130,87~2,29~~~~~~~01.10.2015~01.07.2015~6~01.07.2021~0~~~~~~~~~Жирій О.В., ~31~PC010431
~35~80000032~ФОП Дуч В.М.~Iншi~м. Кривий Ріг вул. Недєліна     43~ТП-854~ФОП ДУЧ АВ-1~~0~0~0~01356710~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~114966~73~Абонент~0,4~Т-0,66 300/5~60~13.03.2020~056525;056526;056527~Абонент~130,87~2,29~~~~~~Установлен~01.10.2015~01.07.2014~6~01.07.2020~0~~~~~~~~~Жирій О.В., ~31~PC010431
~36~80000034~ТОВ "ГІД"~Iншi~м. Кривий Ріг вул. Недєліна     49/пав~ТП-852~ТОВ "ГІД"~~0~0~0~7679554~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~115421~6~Абонент~0,4~~~~~~10,83~~~~~~~~01.01.2017~01.09.2016~16~01.09.2032~0~~~~~~~~~Жирій О.В., ~31~PC010431
~37~80000035~СДК  Церква Адвентистів сьомого дня~Iншi~с. Широка дача вул. Спортивна      3~КТП-861~Церква~~0~0~0~6297567~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~115047~10~Абонент~0,4~~~~~~18,05~~~~~~~~01.10.2015~01.08.2013~16~01.08.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~38~80000036~КП "Кривбасводоканал"~Iншi~~ПС №5~КНС-100~~0~0~0~01603175~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~115081~261~РЕС~6,0~ТПЛ-10 200/5~40~01.08.2016~672,714~РЕС~18,86~10,61~НТМИ-6-66 6000/100~60~~672,714~РЕС~Установлен~01.01.2017~01.01.2016~6~01.01.2022~0~~~~~~~~~Жирій О.В., ~31~PC010431
~39~80000036~КП "Кривбасводоканал"~Iншi~~ПС-50~ВНС-66 ВВ-2~~0~0~0~32481~СТК3-10Q2T3.K4t~6338~электронный~Трехфазный~6~5~1,0~1~114897~249~РЕС~6,0~ТПЛМ-10 100/5~20~18.02.2014~05121:97326~РЕС~17,96~5,57~НТМИ-6-66 6000/100~60~01.01.2014~915~РЕС~~01.10.2015~20.02.2013~6~20.02.2019~0~~~~~~~~~Жирій О.В., ~31~PC010431
~40~80000036~КП "Кривбасводоканал"~Iншi~~ПС-50~КНС-104~~0~0~0~47835~СТК3-10Q2T3.K4t~6338~электронный~Трехфазный~6~5~1,0~1~114892~413~РЕС~6,0~ТПЛ-10 100/5~20~03.10.2015~1412,1012~РЕС~29,84~3,35~НТМИ-6-66 6000/100~60~01.01.2014~915~РЕС~~01.10.2015~01.01.2013~6~01.01.2019~0~~~~~~~~~Жирій О.В., ~31~PC010431
~41~80000036~КП "Кривбасводоканал"~Iншi~~ПС-50~ВНС-66 ВВ-1~~0~0~0~47836~СТК3-10Q2T3.K4t~6338~электронный~Трехфазный~6~5~1,0~1~114886~249~РЕС~6,0~ТПЛ-10 100/5~20~23.01.2014~7574:7802~РЕС~17,96~5,57~НТМИ-6-66 6000/100~60~23.01.2014~~РЕС~~01.10.2015~06.03.2013~6~06.03.2019~0~~~~~~~~~Жирій О.В., ~31~PC010431
~42~80000037~ФОП Буловінов С.С.~Iншi~м. Кривий Ріг вул. Олександра Станкова      7~ТП-849~ФОП Буловінов~~0~0~0~2375169~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~115173~2~Абонент~0,4~~~~~~3,61~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~Жирій О.В., ~31~PC010431
~43~80000037~ФОП Буловінов С.С.~Iншi~м. Кривий Ріг вул. Гірників     48-а~ТП-859~ФОП Буловінов С.С.~~0~0~0~3937928~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~115178~3~Абонент~0,4~~~~~~5,42~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~44~80000037~ФОП Буловінов С.С.~Iншi~м. Кривий Ріг вул. Олександра Станкова     19~ТП-853~НІК 2102-02 М2В~~0~0~0~8464177~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~115468~5~Абонент~0,4~~~~~~9,03~~~~~~~Установлен~01.11.2018~16.01.2018~16~16.01.2034~0~~~~~~~~~Жирій О.В., ~31~PC010431
~45~80000038~Карпівська селищна рада~Районний бюджет~~КТП-861~Миколаївська селищна рада~~0~0~0~0095948~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~115887~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.01.2017~01.11.2011~16~01.11.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~46~80000039~ДВКП "Луч"~Iншi~м. Кривий Ріг вул. Жовтонога    139~КТП-81~ДВКП "Луч"~~0~0~0~0700789~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115287~38~Абонент~0,4~~~~~~68,59~~~~~~~~23.01.2016~01.01.2016~16~01.01.2032~0~~~~~~~~~Жирій О.В., ~31~PC010431
~47~80000040~ТОВ "УЮТ-2011"~Iншi~м. Кривий Ріг вул. Недєліна     49-А~ТП-852~Комфорт Сіті~Отключен~1~0~1~6401439~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~115032~2~РЕС~0,4~~~~~~2,71~~~~~~~~01.10.2015~01.05.2013~16~01.05.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~48~80000041~ФО Батіг Іван Іванович~Iншi~с. Широка дача вул. Вишнева      1-А~КТП-861~НІК 2301 АР3.0000.0.11~~0~0~0~10780830~НІК 2301АР3.0000.0.11~120011~электронный~Трехфазный~6~5~1~~115374~10~Абонент~0,4~~~~~~18,05~~~~~~~Установлен~25.02.2020~01.12.2019~10~01.12.2029~0~~~~~~~~~Жирій О.В., ~31~PC010431
~49~80000042~ФО  Матвєєнко Г.Г.~Iншi~м. Кривий Ріг вул. Озерна     13~ТП-860~ФОП Матвєєнко Г.Г.~Отключен~1~0~1~0173560~НІК 2301АП2~6371~электронный~Трехфазный~6~5~1,0~1~115383~3~Абонент~0,4~~~~~~4,51~~~~~~~~01.01.2017~01.10.2008~16~01.10.2024~0~~~~~~~~~Жирій О.В., ~31~PC010431
~50~80000043~ДПП "Кривбаспромводопостачання"~Промисловiсть~м. Кривий Ріг вул. Жовтонога     16~Л-637 ПС Южная ком.13~LZQM 321.02.534~Отключен~1~0~1~859827~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~115184~250~Абонент~6,0~ТПЛ-10 50/5~10~01.01.2012~03109,50138~Абонент~18,06~2,77~НТМИ-6-66 6000/100~60~~24598~РЕС~~26.03.2020~~6~~0~~~~~~~~~Жирій О.В., ~31~PC010431
~51~80000044~ФОП Руденко В.М.~Iншi~м. Кривий Ріг вул. Недєліна     51/ 75~ТП-847~аптека~~0~0~0~0058169~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~115678~2~Абонент~0,4~~~~~~3,61~~~~~~~~01.01.2017~01.06.2007~16~01.06.2023~0~~~~~~~~~Жирій О.В., ~31~PC010431
~52~80000045~ЖБК "Інгулець-13"~Iншi~~ТП-849~освітлення сходів~~0~0~0~0643928~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115672~4~Абонент~0,4~~~~~~6,32~~~~~~~Установлен~01.01.2017~01.11.2011~16~01.11.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~53~80000045~ЖБК "Інгулець-13"~Iншi~~ТП-849~ліфти~~0~0~0~0645418~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~115668~14~Абонент~0,4~~~~~~24,37~~~~~~~Установлен~01.01.2017~01.11.2011~16~01.11.2027~0~~~~~~~~~Жирій О.В., ~31~PC010431
~54~80000046~ТОВ "Дніпродзержинська фарм. комп."~Iншi~м. Кривий Ріг пр-т Перемоги     42/ 38~ТП-850~Аптека~~0~0~0~1140152~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~115091~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~01.05.2009~16~01.05.2025~0~~~~~~~~~Жирій О.В., ~31~PC010431
